,GPU Name,Architecture,Foundry,Process Size,Transistors,Die Size,Release Date,Generation,Bus Interface,Base Clock,Boost Clock,Memory Clock,Memory Size,Memory Type,Memory Bus,Bandwidth,Shading Units,TMUs,ROPs,Compute Units,L1 Cache,L2 Cache,Pixel Rate,Texture Rate,FP32 (float),FP64 (double),TDP,DirectX,OpenGL,OpenCL,Vulkan,Shader Model,SMM Count,SM Count,Tensor Cores,RT Cores,L0 Cache,L3 Cache,Name
215,GA104,Ampere,Samsung,8 nm,"17,400 million",392 mm²,"Mar 30th, 2022",Quadro Ampere-M,PCIe 4.0 x16,510 MHz,1215 MHz,1500 MHz,16 GB,GDDR6,256 bit,384.0 GB/s,5888,184,96,,128 KB (per SM),4 MB,116.6 GPixel/s,223.6 GTexel/s,14.31 TFLOPS,223.6 GFLOPS,80 W,12 Ultimate,4.6,3.0,1.3,6.8,,46.0,184.0,46.0,,,RTX A4500 Embedded
216,GA104,Ampere,Samsung,8 nm,"17,400 million",392 mm²,"Mar 22nd, 2022",Quadro Ampere-M,PCIe 4.0 x16,510 MHz,1215 MHz,1750 MHz,16 GB,GDDR6,256 bit,448.0 GB/s,5888,184,96,,128 KB (per SM),4 MB,116.6 GPixel/s,223.6 GTexel/s,14.31 TFLOPS,223.6 GFLOPS,80 W,12 Ultimate,4.6,3.0,1.3,6.8,,46.0,184.0,46.0,,,RTX A4500 Max-Q
217,GA104,Ampere,Samsung,8 nm,"17,400 million",392 mm²,"Mar 22nd, 2022",Quadro Ampere-M,PCIe 4.0 x16,930 MHz,1500 MHz,2000 MHz,16 GB,GDDR6,256 bit,512.0 GB/s,5888,184,96,,128 KB (per SM),4 MB,144.0 GPixel/s,276.0 GTexel/s,17.66 TFLOPS,276.0 GFLOPS,140 W,12 Ultimate,4.6,3.0,1.3,6.8,,46.0,184.0,46.0,,,RTX A4500 Mobile
218,GA107S,Ampere,Samsung,8 nm,"8,700 million",200 mm²,"Mar 30th, 2022",Quadro Ampere-M,PCIe 4.0 x8,435 MHz,1335 MHz,1500 MHz,4 GB,GDDR6,64 bit,96.00 GB/s,2048,64,32,,128 KB (per SM),2 MB,42.72 GPixel/s,85.44 GTexel/s,5.468 TFLOPS,85.44 GFLOPS,20 W,12 Ultimate,4.6,3.0,1.3,6.8,,16.0,64.0,16.0,,,RTX A500 Embedded
219,GA107S,Ampere,Samsung,8 nm,"8,700 million",200 mm²,"Mar 22nd, 2022",Quadro Ampere-M,PCIe 4.0 x8,832 MHz,1537 MHz,1500 MHz,4 GB,GDDR6,64 bit,96.00 GB/s,2048,64,32,,128 KB (per SM),2 MB,49.18 GPixel/s,98.37 GTexel/s,6.296 TFLOPS,98.37 GFLOPS,unknown,12 Ultimate,4.6,3.0,1.3,6.8,,16.0,64.0,16.0,,,RTX A500 Mobile
220,GA103,Ampere,Samsung,8 nm,"22,000 million",496 mm²,"Mar 22nd, 2022",Quadro Ampere-M,PCIe 4.0 x16,585 MHz,1260 MHz,1750 MHz,16 GB,GDDR6,256 bit,448.0 GB/s,7424,232,96,,128 KB (per SM),4 MB,121.0 GPixel/s,292.3 GTexel/s,18.71 TFLOPS,292.3 GFLOPS,80 W,12 Ultimate,4.6,3.0,1.3,6.8,,58.0,232.0,58.0,,,RTX A5500 Max-Q
221,GA103,Ampere,Samsung,8 nm,"22,000 million",496 mm²,"Mar 22nd, 2022",Quadro Ampere-M,PCIe 4.0 x16,975 MHz,1500 MHz,2000 MHz,16 GB,GDDR6,256 bit,512.0 GB/s,7424,232,96,,128 KB (per SM),4 MB,144.0 GPixel/s,348.0 GTexel/s,22.27 TFLOPS,348.0 GFLOPS,165 W,12 Ultimate,4.6,3.0,1.3,6.8,,58.0,232.0,58.0,,,RTX A5500 Mobile
222,TU117,Turing,TSMC,12 nm,"4,700 million",200 mm²,May 2022,Quadro Turing-M,PCIe 3.0 x16,1065 MHz,1665 MHz,1500 MHz,4 GB,GDDR6,64 bit,96.00 GB/s,1024,64,32,,64 KB (per SM),1024 KB,53.28 GPixel/s,106.6 GTexel/s,3.410 TFLOPS,106.6 GFLOPS,23 W,12,4.6,3.0,1.3,6.8,,16.0,,,,,T550 Mobile
223,Cezanne-M,GCN 5.1,TSMC,7 nm,"9,800 million",180 mm²,"Apr 13th, 2021",Vega II IGP,IGP,300 MHz,1600 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,384,24,8,6.0,,,12.80 GPixel/s,38.40 GTexel/s,"1,229 GFLOPS",76.80 GFLOPS,45 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Graphics 384SP Mobile
224,Cezanne-M,GCN 5.1,TSMC,7 nm,"9,800 million",180 mm²,"Apr 13th, 2021",Vega II IGP,IGP,300 MHz,1800 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,448,28,8,7.0,,,14.40 GPixel/s,50.40 GTexel/s,1.613 TFLOPS,100.8 GFLOPS,45 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Graphics 448SP Mobile
225,Lucienne,GCN 5.1,TSMC,7 nm,"9,800 million",156 mm²,"Jan 12th, 2021",Vega II IGP,IGP,300 MHz,1800 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,448,28,8,7.0,,,14.40 GPixel/s,50.40 GTexel/s,1.613 TFLOPS,100.8 GFLOPS,25 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Graphics 448SP Mobile
226,Cezanne-M,GCN 5.1,TSMC,7 nm,"9,800 million",180 mm²,"Jan 12th, 2021",Vega II IGP,IGP,300 MHz,2000 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,512,32,8,8.0,,,16.00 GPixel/s,64.00 GTexel/s,2.048 TFLOPS,128.0 GFLOPS,45 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Graphics 512SP Mobile
227,Lucienne,GCN 5.1,TSMC,7 nm,"9,800 million",156 mm²,"Jan 12th, 2021",Vega II IGP,IGP,300 MHz,1900 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,512,32,8,8.0,,,15.20 GPixel/s,60.80 GTexel/s,1.946 TFLOPS,121.6 GFLOPS,25 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Graphics 512SP Mobile
228,Navi 23,RDNA 2.0,TSMC,7 nm,"11,060 million",237 mm²,"Jun 8th, 2021",Radeon Pro Mobile,PCIe 4.0 x16,1224 MHz,2034 MHz,1750 MHz,8 GB,GDDR6,128 bit,224.0 GB/s,1792,112,64,28.0,128 KB per Array,2 MB,130.2 GPixel/s,227.8 GTexel/s,7.290 TFLOPS,455.6 GFLOPS,90 W,12 Ultimate,4.6,2.1,1.3,6.8,,,,28.0,32 KB per WGP,32 MB,Radeon Pro W6600M
229,Navi 23,RDNA 2.0,TSMC,7 nm,"11,060 million",237 mm²,"May 31st, 2021",Navi Mobile,PCIe 4.0 x8,2068 MHz,2416 MHz,1750 MHz,8 GB,GDDR6,128 bit,224.0 GB/s,1792,112,64,28.0,128 KB per Array,2 MB,154.6 GPixel/s,270.6 GTexel/s,8.659 TFLOPS,541.2 GFLOPS,100 W,12 Ultimate,4.6,2.1,1.3,6.8,,,,28.0,32 KB per WGP,32 MB,Radeon RX 6600M
230,Navi 22,RDNA 2.0,TSMC,7 nm,"17,200 million",335 mm²,"May 31st, 2021",Navi Mobile,PCIe 4.0 x16,1489 MHz,2400 MHz,2000 MHz,10 GB,GDDR6,160 bit,320.0 GB/s,2304,144,64,36.0,128 KB per Array,3 MB,153.6 GPixel/s,345.6 GTexel/s,11.06 TFLOPS,691.2 GFLOPS,135 W,12 Ultimate,4.6,2.1,1.3,6.8,,,,36.0,32 KB per WGP,80 MB,Radeon RX 6700M
231,Navi 22,RDNA 2.0,TSMC,7 nm,"17,200 million",335 mm²,"May 31st, 2021",Navi Mobile,PCIe 4.0 x16,2116 MHz,2390 MHz,2000 MHz,12 GB,GDDR6,192 bit,384.0 GB/s,2560,160,64,40.0,128 KB per Array,3 MB,153.0 GPixel/s,382.4 GTexel/s,12.24 TFLOPS,764.8 GFLOPS,145 W,12 Ultimate,4.6,2.1,1.3,6.8,,,,40.0,32 KB per WGP,96 MB,Radeon RX 6800M
232,Tiger Lake GT1,Generation 12.1,Intel,10 nm,unknown,unknown,2021,HD Graphics-M,Ring Bus,350 MHz,1450 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,128,8,4,,,,5.800 GPixel/s,11.60 GTexel/s,371.2 GFLOPS,92.80 GFLOPS,15 W,12,4.6,3.0,1.3,6.6,,,,,,,UHD Graphics 16EU Mobile
233,Jasper Lake GT1,Generation 11.0,Intel,10 nm+,unknown,unknown,"Jan 11th, 2021",HD Graphics-T,Ring Bus,350 MHz,750 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,128,8,4,,,,3.000 GPixel/s,6.000 GTexel/s,192.0 GFLOPS,48.00 GFLOPS,10 W,12,4.6,3.0,1.3,6.5,,,,,,,UHD Graphics 16EU Mobile
234,Jasper Lake GT1,Generation 11.0,Intel,10 nm+,unknown,unknown,"Jan 11th, 2021",HD Graphics-T,Ring Bus,350 MHz,800 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,192,12,6,,,,4.800 GPixel/s,9.600 GTexel/s,307.2 GFLOPS,76.80 GFLOPS,10 W,12,4.6,3.0,1.3,6.5,,,,,,,UHD Graphics 24EU Mobile
235,Jasper Lake GT1,Generation 11.0,Intel,10 nm+,unknown,unknown,"Jan 11th, 2021",HD Graphics-T,Ring Bus,350 MHz,850 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,256,16,8,,,,6.800 GPixel/s,13.60 GTexel/s,435.2 GFLOPS,108.8 GFLOPS,10 W,12,4.6,3.0,1.3,6.5,,,,,,,UHD Graphics 32EU Mobile
236,Tiger Lake GT1,Generation 12.1,Intel,10 nm,unknown,unknown,2021,HD Graphics-M,Ring Bus,350 MHz,1350 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,256,16,8,,,,10.80 GPixel/s,21.60 GTexel/s,691.2 GFLOPS,172.8 GFLOPS,15 W,12,4.6,3.0,1.3,6.6,,,,,,,UHD Graphics 32EU Mobile
237,TU117SB,Turing,TSMC,12 nm,"4,700 million",200 mm²,"Dec 17th, 2021",GeForce MX,PCIe 4.0 x8,1065 MHz,1320 MHz,1500 MHz,2 GB,GDDR6,64 bit,96.00 GB/s,1024,32,16,,128 KB (per SM),2 MB,21.12 GPixel/s,42.24 GTexel/s,2.703 TFLOPS,42.24 GFLOPS,25 W,12,4.6,3.0,1.3,6.8,,16.0,,,,,GeForce MX550
238,GA107S,Ampere,Samsung,8 nm,"8,700 million",200 mm²,"Dec 17th, 2021",GeForce MX,PCIe 4.0 x8,832 MHz,1155 MHz,1500 MHz,2 GB,GDDR6,64 bit,96.00 GB/s,2048,64,32,,128 KB (per SM),2 MB,36.96 GPixel/s,73.92 GTexel/s,4.731 TFLOPS,73.92 GFLOPS,15 W,12 Ultimate,4.6,3.0,1.3,6.8,,16.0,64.0,16.0,,,GeForce MX570
239,GA107SB,Ampere,Samsung,8 nm,"8,700 million",200 mm²,"Dec 17th, 2021",GeForce MX,PCIe 4.0 x8,832 MHz,1155 MHz,1500 MHz,2 GB,GDDR6,64 bit,96.00 GB/s,2048,64,32,,128 KB (per SM),2 MB,36.96 GPixel/s,73.92 GTexel/s,4.731 TFLOPS,73.92 GFLOPS,25 W,12 Ultimate,4.6,3.0,1.3,6.8,,16.0,64.0,16.0,,,GeForce MX570 A
240,GA107,Ampere,Samsung,8 nm,"8,700 million",200 mm²,"Dec 17th, 2021",GeForce 20 Mobile,PCIe 3.0 x8,832 MHz,1155 MHz,1475 MHz,4 GB,GDDR6,64 bit,94.40 GB/s,2048,64,32,,64 KB (per SM),2 MB,36.96 GPixel/s,73.92 GTexel/s,4.731 TFLOPS,147.8 GFLOPS,30 W,12 Ultimate,4.6,3.0,1.3,6.8,,16.0,64.0,32.0,,,GeForce RTX 2050 Max-Q
241,GA107,Ampere,Samsung,8 nm,"8,700 million",200 mm²,"Dec 17th, 2021",GeForce 20 Mobile,PCIe 3.0 x8,735 MHz,1245 MHz,1750 MHz,4 GB,GDDR6,64 bit,112.0 GB/s,2048,64,32,,64 KB (per SM),2 MB,39.84 GPixel/s,79.68 GTexel/s,5.100 TFLOPS,159.4 GFLOPS,30 W,12 Ultimate,4.6,3.0,1.3,6.8,,16.0,64.0,32.0,,,GeForce RTX 2050 Mobile
242,GA107,Ampere,Samsung,8 nm,"8,700 million",200 mm²,"May 11th, 2021",GeForce 30 Mobile,PCIe 4.0 x8,712 MHz,1057 MHz,1375 MHz,4 GB,GDDR6,128 bit,176.0 GB/s,2048,64,32,,128 KB (per SM),2 MB,33.82 GPixel/s,67.65 GTexel/s,4.329 TFLOPS,67.65 GFLOPS,35 W,12 Ultimate,4.6,3.0,1.3,6.8,,16.0,64.0,16.0,,,GeForce RTX 3050 Max-Q
243,GA107,Ampere,Samsung,8 nm,"8,700 million",200 mm²,"May 11th, 2021",GeForce 30 Mobile,PCIe 4.0 x8,1065 MHz,1343 MHz,1500 MHz,4 GB,GDDR6,128 bit,192.0 GB/s,2048,64,32,,128 KB (per SM),2 MB,42.98 GPixel/s,85.95 GTexel/s,5.501 TFLOPS,85.95 GFLOPS,45 W,12 Ultimate,4.6,3.0,1.3,6.8,,16.0,64.0,16.0,,,GeForce RTX 3050 Mobile
244,GA107,Ampere,Samsung,8 nm,"8,700 million",200 mm²,"May 11th, 2021",GeForce 30 Mobile,PCIe 4.0 x8,735 MHz,1035 MHz,1375 MHz,4 GB,GDDR6,128 bit,176.0 GB/s,2560,80,32,,128 KB (per SM),2 MB,33.12 GPixel/s,82.80 GTexel/s,5.299 TFLOPS,82.80 GFLOPS,75 W,12 Ultimate,4.6,3.0,1.3,6.8,,20.0,80.0,20.0,,,GeForce RTX 3050 Ti Max-Q
245,GA107,Ampere,Samsung,8 nm,"8,700 million",200 mm²,"May 11th, 2021",GeForce 30 Mobile,PCIe 4.0 x8,735 MHz,1035 MHz,1500 MHz,4 GB,GDDR6,128 bit,192.0 GB/s,2560,80,32,,128 KB (per SM),2 MB,33.12 GPixel/s,82.80 GTexel/s,5.299 TFLOPS,82.80 GFLOPS,75 W,12 Ultimate,4.6,3.0,1.3,6.8,,20.0,80.0,20.0,,,GeForce RTX 3050 Ti Mobile
246,GA106,Ampere,Samsung,8 nm,"12,000 million",276 mm²,"May 11th, 2021",GeForce 30 Mobile,PCIe 4.0 x16,735 MHz,1035 MHz,1500 MHz,4 GB,GDDR6,128 bit,192.0 GB/s,2560,80,32,,128 KB (per SM),2 MB,33.12 GPixel/s,82.80 GTexel/s,5.299 TFLOPS,82.80 GFLOPS,75 W,12 Ultimate,4.6,3.0,1.3,6.8,,20.0,80.0,20.0,,,GeForce RTX 3050 Ti Mobile
247,GA106,Ampere,Samsung,8 nm,"12,000 million",276 mm²,"Jan 12th, 2021",GeForce 30 Mobile,PCIe 4.0 x16,817 MHz,1282 MHz,1500 MHz,6 GB,GDDR6,192 bit,288.0 GB/s,3840,120,48,,128 KB (per SM),3 MB,61.54 GPixel/s,153.8 GTexel/s,9.846 TFLOPS,153.8 GFLOPS,60 W,12 Ultimate,4.6,3.0,1.3,6.8,,30.0,120.0,30.0,,,GeForce RTX 3060 Max-Q
248,GA106,Ampere,Samsung,8 nm,"12,000 million",276 mm²,"Jan 12th, 2021",GeForce 30 Mobile,PCIe 4.0 x16,900 MHz,1425 MHz,1750 MHz,6 GB,GDDR6,192 bit,336.0 GB/s,3840,120,48,,128 KB (per SM),3 MB,68.40 GPixel/s,171.0 GTexel/s,10.94 TFLOPS,171.0 GFLOPS,80 W,12 Ultimate,4.6,3.0,1.3,6.8,,30.0,120.0,30.0,,,GeForce RTX 3060 Mobile
249,GA104,Ampere,Samsung,8 nm,"17,400 million",392 mm²,"Jan 12th, 2021",GeForce 30 Mobile,PCIe 4.0 x16,780 MHz,1290 MHz,1500 MHz,8 GB,GDDR6,256 bit,384.0 GB/s,5120,160,80,,128 KB (per SM),4 MB,103.2 GPixel/s,206.4 GTexel/s,13.21 TFLOPS,206.4 GFLOPS,80 W,12 Ultimate,4.6,3.0,1.3,6.8,,40.0,160.0,40.0,,,GeForce RTX 3070 Max-Q
250,GA104,Ampere,Samsung,8 nm,"17,400 million",392 mm²,"Jan 12th, 2021",GeForce 30 Mobile,PCIe 4.0 x16,1110 MHz,1560 MHz,1750 MHz,8 GB,GDDR6,256 bit,448.0 GB/s,5120,160,80,,128 KB (per SM),4 MB,124.8 GPixel/s,249.6 GTexel/s,15.97 TFLOPS,249.6 GFLOPS,115 W,12 Ultimate,4.6,3.0,1.3,6.8,,40.0,160.0,40.0,,,GeForce RTX 3070 Mobile
251,GA104,Ampere,Samsung,8 nm,"17,400 million",392 mm²,"Jan 12th, 2021",GeForce 30 Mobile,PCIe 4.0 x16,780 MHz,1245 MHz,1500 MHz,8 GB,GDDR6,256 bit,384.0 GB/s,6144,192,96,,128 KB (per SM),4 MB,119.5 GPixel/s,239.0 GTexel/s,15.30 TFLOPS,239.0 GFLOPS,80 W,12 Ultimate,4.6,3.0,1.3,6.8,,48.0,192.0,48.0,,,GeForce RTX 3080 Max-Q
252,GA104,Ampere,Samsung,8 nm,"17,400 million",392 mm²,"Jan 12th, 2021",GeForce 30 Mobile,PCIe 4.0 x16,1110 MHz,1545 MHz,1750 MHz,8 GB,GDDR6,256 bit,448.0 GB/s,6144,192,96,,128 KB (per SM),4 MB,148.3 GPixel/s,296.6 GTexel/s,18.98 TFLOPS,296.6 GFLOPS,115 W,12 Ultimate,4.6,3.0,1.3,6.8,,48.0,192.0,48.0,,,GeForce RTX 3080 Mobile
253,TU117,Turing,TSMC,12 nm,"4,700 million",200 mm²,"Apr 12th, 2021",Quadro Turing-M,PCIe 3.0 x16,855 MHz,1425 MHz,1250 MHz,4 GB,GDDR6,128 bit,160.0 GB/s,1024,64,32,,64 KB (per SM),1024 KB,45.60 GPixel/s,91.20 GTexel/s,2.918 TFLOPS,91.20 GFLOPS,18 W,12,4.6,3.0,1.3,6.8,,16.0,,,,,Quadro T1200 Max-Q
254,TU117,Turing,TSMC,12 nm,"4,700 million",200 mm²,"Apr 12th, 2021",Quadro Turing-M,PCIe 3.0 x16,1515 MHz,1785 MHz,1500 MHz,4 GB,GDDR6,128 bit,192.0 GB/s,1024,64,32,,64 KB (per SM),1024 KB,57.12 GPixel/s,114.2 GTexel/s,3.656 TFLOPS,114.2 GFLOPS,18 W,12,4.6,3.0,1.3,6.8,,16.0,,,,,Quadro T1200 Mobile
255,GA106,Ampere,Samsung,8 nm,"12,000 million",276 mm²,"Apr 12th, 2021",Quadro Ampere-M,PCIe 4.0 x16,682 MHz,1207 MHz,1375 MHz,4 GB,GDDR6,128 bit,176.0 GB/s,2560,80,48,,128 KB (per SM),2 MB,57.94 GPixel/s,96.56 GTexel/s,6.180 TFLOPS,96.56 GFLOPS,95 W,12 Ultimate,4.6,3.0,1.3,6.8,,20.0,80.0,20.0,,,RTX A2000 Max-Q
256,GA106,Ampere,Samsung,8 nm,"12,000 million",276 mm²,"Apr 12th, 2021",Quadro Ampere-M,PCIe 4.0 x16,1215 MHz,1687 MHz,1500 MHz,4 GB,GDDR6,128 bit,192.0 GB/s,2560,80,48,,128 KB (per SM),2 MB,80.98 GPixel/s,135.0 GTexel/s,8.637 TFLOPS,135.0 GFLOPS,95 W,12 Ultimate,4.6,3.0,1.3,6.8,,20.0,80.0,20.0,,,RTX A2000 Mobile
257,GA104,Ampere,Samsung,8 nm,"17,400 million",392 mm²,"Apr 12th, 2021",Quadro Ampere-M,PCIe 4.0 x16,600 MHz,1230 MHz,1375 MHz,6 GB,GDDR6,192 bit,264.0 GB/s,4096,128,64,,128 KB (per SM),4 MB,78.72 GPixel/s,157.4 GTexel/s,10.08 TFLOPS,157.4 GFLOPS,70 W,12 Ultimate,4.6,3.0,1.3,6.8,,32.0,128.0,32.0,,,RTX A3000 Mobile
258,GA104,Ampere,Samsung,8 nm,"17,400 million",392 mm²,"Apr 12th, 2021",Quadro Ampere-M,PCIe 4.0 x16,495 MHz,1170 MHz,1750 MHz,12 GB,GDDR6,192 bit,336.0 GB/s,4096,128,64,,128 KB (per SM),4 MB,74.88 GPixel/s,149.8 GTexel/s,9.585 TFLOPS,149.8 GFLOPS,70 W,12 Ultimate,4.6,3.0,1.3,6.8,,32.0,128.0,32.0,,,RTX A3000 Mobile 12 GB
259,GA107,Ampere,Samsung,8 nm,"8,700 million",200 mm²,"Apr 12th, 2021",Quadro Ampere-M,PCIe 4.0 x8,1297 MHz,1770 MHz,1750 MHz,4 GB,GDDR6,128 bit,224.0 GB/s,2048,64,32,,128 KB (per SM),2 MB,56.64 GPixel/s,113.3 GTexel/s,7.250 TFLOPS,113.3 GFLOPS,unknown,12 Ultimate,4.6,3.0,1.3,6.8,,16.0,64.0,16.0,,,RTX A4 Mobile
260,GA104,Ampere,Samsung,8 nm,"17,400 million",392 mm²,"Apr 12th, 2021",Quadro Ampere-M,PCIe 4.0 x16,780 MHz,1395 MHz,1375 MHz,8 GB,GDDR6,256 bit,352.0 GB/s,5120,160,80,,128 KB (per SM),4 MB,111.6 GPixel/s,223.2 GTexel/s,14.28 TFLOPS,223.2 GFLOPS,80 W,12 Ultimate,4.6,3.0,1.3,6.8,,40.0,160.0,40.0,,,RTX A4000 Max-Q
261,GA104,Ampere,Samsung,8 nm,"17,400 million",392 mm²,"Apr 12th, 2021",Quadro Ampere-M,PCIe 4.0 x16,1140 MHz,1680 MHz,1500 MHz,8 GB,GDDR6,256 bit,384.0 GB/s,5120,160,80,,128 KB (per SM),4 MB,134.4 GPixel/s,268.8 GTexel/s,17.20 TFLOPS,268.8 GFLOPS,115 W,12 Ultimate,4.6,3.0,1.3,6.8,,40.0,160.0,40.0,,,RTX A4000 Mobile
262,GA104,Ampere,Samsung,8 nm,"17,400 million",392 mm²,"Apr 12th, 2021",Quadro Ampere-M,PCIe 4.0 x16,720 MHz,1350 MHz,1500 MHz,16 GB,GDDR6,256 bit,384.0 GB/s,6144,192,96,,128 KB (per SM),4 MB,129.6 GPixel/s,259.2 GTexel/s,16.59 TFLOPS,259.2 GFLOPS,80 W,12 Ultimate,4.6,3.0,1.3,6.8,,48.0,192.0,48.0,,,RTX A5000 Max-Q
263,GA104,Ampere,Samsung,8 nm,"17,400 million",392 mm²,"Apr 12th, 2021",Quadro Ampere-M,PCIe 4.0 x16,900 MHz,1575 MHz,1750 MHz,16 GB,GDDR6,256 bit,448.0 GB/s,6144,192,96,,128 KB (per SM),4 MB,151.2 GPixel/s,302.4 GTexel/s,19.35 TFLOPS,302.4 GFLOPS,150 W,12 Ultimate,4.6,3.0,1.3,6.8,,48.0,192.0,48.0,,,RTX A5000 Mobile
264,TU117,Turing,TSMC,12 nm,"4,700 million",200 mm²,"Apr 12th, 2021",Quadro Turing-M,PCIe 3.0 x16,930 MHz,1395 MHz,1250 MHz,4 GB,GDDR6,128 bit,160.0 GB/s,896,56,32,,64 KB (per SM),1024 KB,44.64 GPixel/s,78.12 GTexel/s,2.500 TFLOPS,78.12 GFLOPS,40 W,12,4.6,3.0,1.3,6.8,,14.0,,,,,T600 Max-Q
265,TU117,Turing,TSMC,12 nm,"4,700 million",200 mm²,"Apr 12th, 2021",Quadro Turing-M,PCIe 3.0 x16,780 MHz,1410 MHz,1500 MHz,4 GB,GDDR6,128 bit,192.0 GB/s,896,56,32,,64 KB (per SM),1024 KB,45.12 GPixel/s,78.96 GTexel/s,2.527 TFLOPS,78.96 GFLOPS,40 W,12,4.6,3.0,1.3,6.8,,14.0,,,,,T600 Mobile
266,Renoir-M,GCN 5.1,TSMC,7 nm,"9,800 million",156 mm²,"Jan 6th, 2020",Vega II IGP,IGP,400 MHz,1400 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,320,20,8,5.0,,,11.20 GPixel/s,28.00 GTexel/s,896.0 GFLOPS,56.00 GFLOPS,15 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Graphics 320SP Mobile
267,Renoir-M,GCN 5.1,TSMC,7 nm,"9,800 million",156 mm²,"Jan 6th, 2020",Vega II IGP,IGP,400 MHz,1500 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,384,24,8,6.0,,,12.00 GPixel/s,36.00 GTexel/s,"1,152 GFLOPS",72.00 GFLOPS,15 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Graphics 384SP Mobile
268,Renoir-M,GCN 5.1,TSMC,7 nm,"9,800 million",156 mm²,"Jan 6th, 2020",Vega II IGP,IGP,400 MHz,1600 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,448,28,8,7.0,,,12.80 GPixel/s,44.80 GTexel/s,"1,434 GFLOPS",89.60 GFLOPS,15 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Graphics 448SP Mobile
269,Renoir-M,GCN 5.1,TSMC,7 nm,"9,800 million",156 mm²,"Mar 7th, 2020",Vega II IGP,IGP,400 MHz,1750 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,512,32,8,8.0,,,14.00 GPixel/s,56.00 GTexel/s,1.792 TFLOPS,112.0 GFLOPS,15 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Graphics 512SP Mobile
270,Navi 12,RDNA 1.0,TSMC,7 nm,unknown,unknown,"Jun 15th, 2020",Radeon Pro Mac,PCIe 4.0 x16,822 MHz,1144 MHz,770 MHz,8 GB,HBM2,2048 bit,394.2 GB/s,2560,160,64,40.0,,4 MB,73.22 GPixel/s,183.0 GTexel/s,5.857 TFLOPS,366.1 GFLOPS,50 W,12,4.6,2.2,1.3,6.0,,,,,,,Radeon Pro 5600M
271,Navi 14,RDNA 1.0,TSMC,7 nm,"6,400 million",158 mm²,"Feb 10th, 2020",Radeon Pro Mobile,PCIe 4.0 x8,1448 MHz,1645 MHz,1750 MHz,4 GB,GDDR6,128 bit,224.0 GB/s,1408,88,32,22.0,,2 MB,52.64 GPixel/s,144.8 GTexel/s,4.632 TFLOPS,289.5 GFLOPS,85 W,12,4.6,2.1,1.3,6.8,,,,,,,Radeon Pro W5500M
272,Navi 10,RDNA 1.0,TSMC,7 nm,"10,300 million",251 mm²,"Jul 7th, 2020",Navi Mobile,PCIe 4.0 x16,1035 MHz,1265 MHz,1500 MHz,6 GB,GDDR6,192 bit,288.0 GB/s,2304,144,64,36.0,,3 MB,80.96 GPixel/s,182.2 GTexel/s,5.829 TFLOPS,364.3 GFLOPS,150 W,12,4.6,2.1,1.3,6.8,,,,,,,Radeon RX 5600M
273,Navi 10,RDNA 1.0,TSMC,7 nm,"10,300 million",251 mm²,"Mar 1st, 2020",Navi Mobile,PCIe 4.0 x16,1465 MHz,1720 MHz,1500 MHz,8 GB,GDDR6,256 bit,384.0 GB/s,2304,144,64,36.0,,8 MB,110.1 GPixel/s,247.7 GTexel/s,7.926 TFLOPS,495.4 GFLOPS,180 W,12,4.6,2.1,1.3,6.8,,,,,,,Radeon RX 5700M
274,Picasso-M,GCN 5.0,GlobalFoundries,12 nm,"4,940 million",210 mm²,"Jan 6th, 2020",Vega IGP,IGP,300 MHz,1000 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,192,12,4,3.0,,,4.000 GPixel/s,12.00 GTexel/s,384.0 GFLOPS,24.00 GFLOPS,15 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Vega 3 Mobile
